"","X1.b_Intercept","X1.b_Associative_Trial","X2.b_Intercept","X2.b_Associative_Trial","X3.b_Intercept","X3.b_Associative_Trial","X4.b_Intercept","X4.b_Associative_Trial","treatment_level","species_level","bias_level"
"27",-1.2884507491058,0.0520186554706264,-0.952423557493881,0.0468679858979842,-1.26583793440178,0.0508163426291381,-1.18059842202021,0.0502570737508184,"CORT Cold","delicata","Red"
"28",-1.27621181343701,0.0523106828011717,-0.823856412933426,0.0481967775930251,-1.03993700532747,0.049688395568613,-1.14113073551996,0.0513274712864289,"CORT Cold","delicata","Red"
"29",-1.2926640656008,0.0483294210919308,-0.990010150895352,0.0482083723803782,-1.53198394630484,0.0508944837700014,-1.06237084436363,0.0510769552570536,"CORT Cold","delicata","Red"
"30",-1.50665304557881,0.0630867618229644,-0.951686943876434,0.0484805963533864,-0.988463265953385,0.0514324147666407,-0.787842293856459,0.0510482117449749,"CORT Cold","delicata","Red"
"31",-1.13003312463908,0.0641747516807761,-1.36482329568606,0.0482559868512719,-1.17000988304479,0.0514965420787987,-1.50283563086418,0.0508404035197187,"CORT Cold","delicata","Red"
"32",-1.0215080379429,0.0421252985028027,-0.772735818322776,0.0478763116993877,-1.17332532618423,0.0456107649168048,-0.946248727747365,0.0500778289734654,"CORT Cold","delicata","Red"
"33",-1.32239450018226,0.0419836790912894,-1.60986558251337,0.0570747682802542,-1.1695288640283,0.053021097908482,-1.00313663481053,0.0489598486061347,"CORT Cold","delicata","Red"
"34",-1.07779051604992,0.05793306750408,-1.40199709440282,0.0534061191396468,-1.02638862463265,0.0521789984271353,-0.910383839936834,0.0487842822299985,"CORT Cold","delicata","Red"
"35",-1.49025565509441,0.0576600277229643,-1.10866864123908,0.0533099006293878,-1.16844270312209,0.0538592988888743,-1.14108770959259,0.0516158701895046,"CORT Cold","delicata","Red"
"36",-1.39325286945951,0.0504766455359873,-0.772997743334132,0.0550982049401915,-1.48316084131254,0.0538698985991215,-0.903085400922457,0.0515014583421719,"CORT Cold","delicata","Red"
"37",-1.37729158911929,0.0504660131012996,-1.54460426910334,0.0546548293633603,-1.27480775684141,0.0540455284602947,-0.876050586573311,0.0576740979774475,"CORT Cold","delicata","Red"
"38",-1.26454414284422,0.0538163143907273,-1.61530104549561,0.0579321093818045,-0.925869357126203,0.0539265868247155,-1.75573589389719,0.0504944397984709,"CORT Cold","delicata","Red"
"39",-1.33360281588774,0.0544145799982937,-1.41426469780165,0.0529788091106797,-0.946627343236689,0.0564341455511122,-1.05877423639348,0.0467679062942053,"CORT Cold","delicata","Red"
"40",-1.21741577579464,0.0546189967283644,-1.44255086230903,0.0547356147436474,-0.758139534568883,0.0568434608234292,-1.22673937761085,0.0474026581091948,"CORT Cold","delicata","Red"
"41",-0.986309512054616,0.0554231595003539,-1.29626602208968,0.0493476639796847,-1.26001568754371,0.0587518454436558,-1.24200032605498,0.0465676374447121,"CORT Cold","delicata","Red"
"42",-1.3384832847022,0.0526396613035357,-1.13154582506794,0.0561619320627385,-1.06344893352642,0.0503081468259264,-1.45483948149396,0.0462921089651347,"CORT Cold","delicata","Red"
"43",-0.952434923086932,0.0512410244654545,-1.07965666835494,0.0628490146516406,-1.11834128974014,0.0543518915610438,-1.61870290946801,0.0586200784830457,"CORT Cold","delicata","Red"
"44",-1.1206422347932,0.0489346800965779,-1.16148806471109,0.0628753380039706,-1.20572114564366,0.0584328094462566,-1.46975867373144,0.0494316696481815,"CORT Cold","delicata","Red"
"45",-1.33868219628301,0.0490283811562969,-0.98925635805716,0.0564042855823721,-1.31060564481593,0.0545104315569582,-1.59562258957583,0.0492354908950711,"CORT Cold","delicata","Red"
"46",-1.10592977039322,0.050460111140426,-1.71007607070685,0.0572574912862854,-1.12133893663555,0.0476000344146253,-1.26777515673752,0.0520038233494083,"CORT Cold","delicata","Red"
"47",-1.17267000877742,0.0483621012592973,-1.71806084064248,0.0572519823861257,-1.07223473990333,0.0412950245938093,-0.854603042847994,0.052380425022912,"CORT Cold","delicata","Red"
"48",-0.977647258845077,0.0523307216063366,-0.859383628004179,0.0571451795476496,-0.996611828443015,0.0455807381155199,-1.00341809089153,0.0504133605234274,"CORT Cold","delicata","Red"
"49",-0.815603584309539,0.0479933722937853,-0.916344758463364,0.0537356589172058,-1.32426499483243,0.0557159708973496,-1.1340859335543,0.0554670203828669,"CORT Cold","delicata","Red"
"50",-1.37401804833789,0.0472580332744215,-0.905249562242711,0.0502320823941756,-1.54245077735766,0.0558367238681984,-1.60178177414556,0.0476495828342198,"CORT Cold","delicata","Red"
"51",-1.52561418577772,0.0568564154185479,-1.25465398289402,0.049961230787435,-1.27889734275106,0.0460994464726635,-1.27465142447348,0.0477309971259119,"CORT Cold","delicata","Red"
"52",-1.52748742044822,0.0566408853812225,-1.45087079533965,0.0518130586221976,-1.13107921637218,0.0417327157704243,-1.11484288320575,0.0503993221264053,"CORT Cold","delicata","Red"
"53",-1.25329717385202,0.0536322973380791,-0.919140917377868,0.0520579720911723,-0.989905436997161,0.0464759462763845,-1.26985236336717,0.0500661319027325,"CORT Cold","delicata","Red"
"54",-0.770230587807509,0.047066170770168,-1.35886015971387,0.0583965763389304,-1.31401394603027,0.0483058993213632,-1.07947471440416,0.057236976904629,"CORT Cold","delicata","Red"
"55",-0.800627583051994,0.0471167803042097,-1.32247239618482,0.0546407898057935,-1.01706557481047,0.0503180784935407,-1.50906239071312,0.0570334969895549,"CORT Cold","delicata","Red"
"56",-0.961635372436565,0.0471965020020474,-1.24542273800928,0.0547764137202654,-1.39390261155876,0.0527134054079043,-1.35771300187112,0.049670395701019,"CORT Cold","delicata","Red"
"57",-1.2838419218334,0.0497562548503779,-1.37621481704826,0.052926512784612,-1.06056042140236,0.0507912707435501,-1.05715045733444,0.0495473040125318,"CORT Cold","delicata","Red"
"58",-1.08747080442152,0.0497770584694295,-1.31681299237426,0.0587091172427536,-1.1922996838406,0.050826075968336,-1.44236115973168,0.0492642030747991,"CORT Cold","delicata","Red"
"59",-1.12295695340931,0.0481930598953459,-1.31460070600703,0.053553012188775,-1.19264475075662,0.0510696758893235,-1.42078032822541,0.0470385393531899,"CORT Cold","delicata","Red"
"60",-0.800705854076955,0.0454304772291351,-1.0960349721779,0.0530581769740839,-0.908212965286063,0.047368563665486,-1.38814891076262,0.0471616309086473,"CORT Cold","delicata","Red"
"61",-1.494409212027,0.0457599150782561,-1.48952776409839,0.0532836176906934,-1.0912085049658,0.049447453784333,-0.903019404619428,0.0470790667237618,"CORT Cold","delicata","Red"
"62",-0.784150978781322,0.0518816008968814,-0.918562311883453,0.050133051249225,-1.33644393542754,0.0538568987034155,-1.26862603091327,0.0463792747392681,"CORT Cold","delicata","Red"
"63",-1.56728443532899,0.0518515573303082,-0.630885183715455,0.0485911995677566,-1.00832844190887,0.0536390290360987,-1.28908256744713,0.0496600122114491,"CORT Cold","delicata","Red"
"64",-1.59069014745385,0.0530356157121631,-1.35969181328963,0.0564902134862912,-0.927098560409391,0.052595256703134,-1.4778313724058,0.0508745614382178,"CORT Cold","delicata","Red"
"65",-1.38241712935099,0.0530084237963649,-1.14527646567061,0.0571737008585368,-1.40296372361394,0.0607047934025156,-0.974222668382057,0.0567203199310915,"CORT Cold","delicata","Red"
"66",-1.40689968800633,0.056913079995191,-1.40963883883772,0.0568019824431941,-1.45908398659722,0.0574583181009258,-1.5047786762571,0.0533297147767966,"CORT Cold","delicata","Red"
"67",-1.10062301422398,0.0477191073673198,-1.07065265269371,0.0568820481023378,-1.61518800686584,0.0541674994884021,-0.949378699578284,0.0573956087604168,"CORT Cold","delicata","Red"
"68",-0.720220076140793,0.0467187942622612,-1.39136885452328,0.0581228701214167,-1.14009803617089,0.0503754305380308,-1.00126982019994,0.0574894296255798,"CORT Cold","delicata","Red"
"69",-0.722798799727148,0.0467066627722038,-1.28702176416751,0.050598332763737,-0.992045083534772,0.0480201024790554,-1.44255224656295,0.0570769868889502,"CORT Cold","delicata","Red"
"70",-1.80540424331751,0.0490798747902029,-1.18929680763532,0.0508258239737593,-1.452303374733,0.0528408482014542,-1.38065709897841,0.0559348582980598,"CORT Cold","delicata","Red"
"71",-1.40369616468028,0.0490666356408332,-1.22050659557835,0.0477839056786138,-1.3802416469747,0.054988077849349,-1.35605718106842,0.0496509581984512,"CORT Cold","delicata","Red"
"72",-1.35715035847761,0.0489876296663498,-1.24309223514203,0.053886607598184,-0.959517175603821,0.0548284175622891,-1.5530273263219,0.0489138980915095,"CORT Cold","delicata","Red"
"73",-1.11477588940322,0.0490311360316889,-1.33544399702382,0.0541313011419275,-0.950110514236861,0.0557950502325401,-1.50145976743449,0.0490198154625119,"CORT Cold","delicata","Red"
"74",-1.1003602006445,0.0488386386530564,-1.108705109404,0.048583134645755,-0.903353753878272,0.054245703348868,-1.5493755376303,0.0555441624307778,"CORT Cold","delicata","Red"
"75",-1.13381835578839,0.0481447325980018,-1.11572855782715,0.045393921943675,-1.30612537203032,0.0517988932013529,-1.22059488918671,0.0594773300163405,"CORT Cold","delicata","Red"
"76",-1.01683998494856,0.0530736924291203,-0.752648410753001,0.0452675189588341,-1.42418838216821,0.0539166086312538,-1.14040521996768,0.0449341106250321,"CORT Cold","delicata","Red"
"77",-1.20696228615633,0.0545130983334486,-1.06090692809422,0.0482996014672256,-1.40891518688538,0.0537598136015527,-1.26788354060514,0.0516348792710215,"CORT Cold","delicata","Red"
"78",-1.44107548838204,0.0545515660247212,-0.910236591345563,0.0480764398141176,-1.29751857891732,0.0531069419507076,-1.13089422116283,0.0440129233088554,"CORT Cold","delicata","Red"
"79",-1.60540409573107,0.0546194967507351,-1.1148149694881,0.0486232371376625,-0.903262546571089,0.0447822948119354,-0.905938151083383,0.0416246427876279,"CORT Cold","delicata","Red"
"80",-0.941262404571018,0.0524960165399338,-1.14236916435217,0.0501046825078354,-1.26148137115166,0.0526228955614701,-1.50352528533674,0.0582119114707238,"CORT Cold","delicata","Red"
"81",-1.41345791683113,0.0520413496072298,-1.51743063063732,0.0595821459836232,-1.07244593676073,0.0526557587047065,-1.44448671999398,0.0594955929321345,"CORT Cold","delicata","Red"
"82",-1.27007443389596,0.0527187453390044,-1.39550714847555,0.058288181319775,-1.12325858223706,0.0467962359487134,-1.24625672052464,0.056059813305484,"CORT Cold","delicata","Red"
"83",-1.41833793890448,0.0605141600772878,-1.20089142168709,0.0589535277041838,-1.21766570351667,0.0431581440828125,-1.08087750166462,0.0491958667920027,"CORT Cold","delicata","Red"
"84",-1.13845545835369,0.0460588275230743,-0.934257686990028,0.0535466136827158,-1.24818087287058,0.0590972693174369,-1.01557101177906,0.0451640646072984,"CORT Cold","delicata","Red"
"85",-1.15400608839931,0.0507280953392228,-0.72282112851364,0.0535271716193836,-1.09804580603792,0.0506488154193354,-0.999923799726319,0.0487031703786929,"CORT Cold","delicata","Red"
"86",-1.07754086898992,0.0545765118214088,-0.806879031318967,0.0536470815071279,-1.06062658944453,0.0520737205832333,-1.15324597445714,0.0522340784033453,"CORT Cold","delicata","Red"
"87",-1.28445990440991,0.0522526860485173,-1.48487147224398,0.0531423012660524,-1.23407979178948,0.0528141071084682,-1.55196065274886,0.058087680270138,"CORT Cold","delicata","Red"
"88",-1.08027843783604,0.0517493196538382,-1.55960373824345,0.0552691815737165,-1.26215564664826,0.0510925391934395,-1.74703591317696,0.0583230135293385,"CORT Cold","delicata","Red"
"89",-1.11134298116405,0.0520230930458689,-1.14681319757262,0.051192300684957,-1.11662831097913,0.0527611016845629,-1.65869075712099,0.0607886906606457,"CORT Cold","delicata","Red"
"90",-1.32389647070463,0.0522656554315328,-1.22134285239287,0.0495650052152954,-1.37546836823992,0.0593817346099819,-1.11441475815591,0.0550610435479083,"CORT Cold","delicata","Red"
"91",-1.35922560745326,0.0522644466038846,-1.26713070380292,0.0548310878948008,-0.825280627939588,0.0512649515739378,-1.06534167639539,0.055988701353614,"CORT Cold","delicata","Red"
"92",-1.12936563927181,0.0527215509226934,-1.20962780954715,0.0500087376901528,-0.862932128418542,0.0511662051990166,-1.27640731689691,0.0488166815869655,"CORT Cold","delicata","Red"
"93",-1.47928857967339,0.0596783580248411,-0.81571845177487,0.0501644216476084,-1.36055250846343,0.052255990183998,-1.22866972308023,0.0499319974924439,"CORT Cold","delicata","Red"
"94",-1.09644228754533,0.0444426022471047,-0.975571727481632,0.0539897260394688,-1.11339540641035,0.0489869013799941,-0.957461839518502,0.0503742226324652,"CORT Cold","delicata","Red"
"95",-1.18304899224619,0.0444279260462421,-1.10286890948384,0.0527504930866671,-1.33553114359292,0.050875382666172,-0.830693257499581,0.0458195153841717,"CORT Cold","delicata","Red"
"96",-0.824019408027894,0.044512401033513,-1.40398634745112,0.0551303158288433,-1.12512187392909,0.0511182009583689,-1.13894271946353,0.0475099167335004,"CORT Cold","delicata","Red"
"97",-1.63936107575106,0.0589168263183371,-1.21669389800444,0.0538711302769546,-1.3830095518258,0.0498844512437724,-1.18435642110083,0.053723668647304,"CORT Cold","delicata","Red"
"98",-1.24024670657565,0.0593403246610562,-1.93822425683236,0.0534971858106821,-1.03120342463536,0.0478412435947497,-1.17381372748175,0.0543675276558089,"CORT Cold","delicata","Red"
"99",-1.34639664594186,0.0609415143213236,-1.21137296543135,0.0534336270548995,-0.999402562813964,0.0452799507103217,-1.32654825503744,0.0549087322721027,"CORT Cold","delicata","Red"
"100",-1.62918823052371,0.0609397910047333,-1.19442705761569,0.054866609728888,-0.477552915898,0.0453621799351362,-1.19029604315655,0.0538266618866744,"CORT Cold","delicata","Red"
"101",-1.50188979467988,0.0586433961530623,-1.13135888034371,0.0526920074041453,-0.846625861378841,0.0454344099302501,-1.08093050489354,0.0560309046508387,"CORT Cold","delicata","Red"
"102",-1.25274953140123,0.0618188956346912,-1.23872949401958,0.0500137687507863,-1.32005499401725,0.0454861979224985,-1.06236841883186,0.0543060805043978,"CORT Cold","delicata","Red"
"103",-1.63204937432938,0.0632158730785212,-1.30440918874426,0.0499280580185578,-0.650121578558513,0.0457636221723333,-1.1304172989183,0.0553167484679953,"CORT Cold","delicata","Red"
"104",-1.48132415208187,0.0605554117274252,-1.06102956270214,0.0547515345341644,-1.53063007071542,0.0466141752315433,-1.6196998769197,0.0561910007459008,"CORT Cold","delicata","Red"
"105",-1.09314172370742,0.0642309334266539,-0.937526839116315,0.0563706504924855,-1.36665729387023,0.0468925928987711,-0.875327249869242,0.0548169197269037,"CORT Cold","delicata","Red"
"106",-1.09993268264433,0.0642587424163529,-0.914910882680186,0.0483887931658629,-1.08872552311681,0.0465467459234037,-0.883225496572075,0.0548135031989137,"CORT Cold","delicata","Red"
"107",-1.7071201462574,0.0613729213992783,-1.02843508261464,0.0523242331786406,-1.15948508655294,0.0502719279990819,-1.4648064941285,0.0555434530975345,"CORT Cold","delicata","Red"
"108",-1.21851801128013,0.0591599335519917,-1.0905126260858,0.0552606283720218,-1.27649517873261,0.0559045675213053,-1.02652190829732,0.0514743298466035,"CORT Cold","delicata","Red"
"109",-1.20045313891711,0.0608586939989918,-1.18842654671634,0.0556656537685832,-1.30392761502613,0.0562425958955051,-1.09539443326883,0.0486149682075869,"CORT Cold","delicata","Red"
"110",-1.38618224755034,0.0507952602004279,-1.30366427064252,0.0569571511584644,-1.17327759003725,0.0497813968677344,-0.982195478177013,0.0486185411952323,"CORT Cold","delicata","Red"
"111",-1.43323761607776,0.0492521007908142,-1.41972729474908,0.0555411816046653,-1.45005516064919,0.0583040500035246,-1.52031884918244,0.0488538806522588,"CORT Cold","delicata","Red"
"112",-1.68590898725258,0.0496695789170131,-1.41164524206757,0.0558315776851413,-1.50736716992672,0.0582978225780411,-1.53592981560689,0.0534857038559347,"CORT Cold","delicata","Red"
"113",-1.68055171387843,0.0497431097519474,-1.31950482737011,0.0557029044588632,-1.28390362496723,0.0466081743260228,-0.893130787570634,0.0488975947241025,"CORT Cold","delicata","Red"
"114",-1.13993096984137,0.0472300389711002,-1.17460532827273,0.0597124108071477,-0.826256374268969,0.0466034137567258,-0.783356547446379,0.0541762324966296,"CORT Cold","delicata","Red"
"115",-1.09163836265144,0.052040441115632,-1.46108756386278,0.0587011810416819,-1.43737844932506,0.0461803279982176,-0.980723656803357,0.0549668949462848,"CORT Cold","delicata","Red"
"116",-1.39455229868102,0.0501095644869459,-1.42596396396054,0.0586729724169499,-1.38884243439247,0.0461876482783563,-1.53469439106996,0.0585913565205575,"CORT Cold","delicata","Red"
"117",-1.02909951304363,0.0540416910915178,-1.43527472818713,0.0581968983450226,-0.981713200182595,0.0455516359980398,-1.37609072087121,0.0532118554218159,"CORT Cold","delicata","Red"
"118",-1.08725951852816,0.0587537367908043,-1.38373843017223,0.0576733668350661,-1.44947929243649,0.0586809123349268,-1.09873005412427,0.0525058795687896,"CORT Cold","delicata","Red"
"119",-1.32596529077697,0.0686850226921078,-1.28162168745981,0.0556988874244581,-1.18239941218061,0.050077339617066,-1.00976773860255,0.0546848096312317,"CORT Cold","delicata","Red"
"120",-0.799350126546247,0.0562350322717585,-1.37562840211968,0.0558781112937251,-1.31833650225244,0.0564095979664499,-1.16812231190738,0.049660934213593,"CORT Cold","delicata","Red"
"121",-0.783048331852156,0.0562410157965221,-1.24306093428309,0.0578553918228443,-1.0772281940265,0.0552727861230808,-0.82924923810007,0.0490436104393604,"CORT Cold","delicata","Red"
"122",-1.15423575052095,0.0563814051267605,-1.22504938347793,0.057082225659239,-1.007894712347,0.0434060308518378,-0.874124165262819,0.0524193520538375,"CORT Cold","delicata","Red"
"123",-1.02556991955752,0.0565090480051903,-1.42147444556556,0.0545523051206001,-1.06567481383656,0.0463103361244203,-1.27669405706878,0.058847368923422,"CORT Cold","delicata","Red"
"124",-0.941565335391809,0.0547456175220679,-1.33976354036465,0.0552010905011452,-1.36490120377472,0.0480033110462145,-1.0520374333829,0.0559926659608144,"CORT Cold","delicata","Red"
"125",-1.28701204576135,0.0561358389364024,-1.04353159668563,0.0532404982514855,-1.18532801918709,0.045794461116279,-1.35512199994385,0.050857422548918,"CORT Cold","delicata","Red"
"126",-1.27978850660998,0.0535741318389049,-0.988047497661571,0.0541046846047089,-1.15219431777936,0.0462870770172618,-1.31703508266247,0.0480911157153578,"CORT Cold","delicata","Red"
"127",-1.28230960293841,0.0527019682369985,-1.41143770578068,0.0546201053849721,-1.33123055951295,0.0549166383867063,-1.19754171890604,0.0480651271246784,"CORT Cold","delicata","Red"
"128",-1.37287567777516,0.0511537126919089,-1.04151585360513,0.0525282782927366,-1.22089627606889,0.0550857654248401,-1.00158432146239,0.0494252318610522,"CORT Cold","delicata","Red"
"129",-1.48701420024059,0.0511004759780855,-1.09250966737974,0.045241062495693,-0.850645434993977,0.0449488305679572,-1.14848976985566,0.0501959753955965,"CORT Cold","delicata","Red"
"130",-0.895205260083203,0.0495087787271448,-1.17009310620174,0.0591362395483553,-0.893290393885847,0.0451904523201161,-1.26830972340102,0.0514152004149309,"CORT Cold","delicata","Red"
"131",-1.16997175482562,0.0493283582119835,-1.2824550387152,0.052361126317947,-1.01436393882324,0.0466834434321186,-1.28134215610269,0.0517428169569186,"CORT Cold","delicata","Red"
"132",-1.35389234456891,0.0493538016397757,-1.49659892732328,0.0526199076131509,-0.940588636925724,0.0504523261491622,-1.24836932203624,0.0564850164665127,"CORT Cold","delicata","Red"
"133",-1.30433589688707,0.0479954107399028,-1.23598310617084,0.0527804184560312,-0.786143170380972,0.0461884271844048,-1.12385271159638,0.0501040542058556,"CORT Cold","delicata","Red"
"134",-1.24610014136863,0.0481267773565765,-1.06505818058803,0.053027496785626,-1.4478553513017,0.0496845188653285,-1.29621700404979,0.050380670492715,"CORT Cold","delicata","Red"
"135",-1.35860628673316,0.0481366580265279,-1.32011770652699,0.0534105152594581,-1.56397901591648,0.0558640657669953,-1.1584772730398,0.0585045720054811,"CORT Cold","delicata","Red"
"136",-0.815136718773416,0.0474599749327439,-1.31262602778768,0.0533233772929712,-1.54391869916237,0.0521284441112006,-1.2001521812264,0.0582472084103637,"CORT Cold","delicata","Red"
"137",-1.26011805075941,0.0469456950100566,-1.44487502992297,0.0547587554063167,-1.24181355808089,0.0519058714090879,-1.26914757464901,0.0518562041155862,"CORT Cold","delicata","Red"
"138",-1.12742370287392,0.0596167485429914,-1.49422720399546,0.0541637658693239,-1.16949422046301,0.0449007498260846,-1.26960895975998,0.051764339240772,"CORT Cold","delicata","Red"
"139",-1.22100047429475,0.0504783060656984,-1.51754319833237,0.0538151504735937,-1.19404152636387,0.0443391002357013,-0.987928288843721,0.0516850639894457,"CORT Cold","delicata","Red"
"140",-0.964940417581654,0.0505058120718683,-1.51745084161983,0.0540451096559911,-1.43705033864935,0.0593292505459293,-0.967206407110517,0.0522947792300687,"CORT Cold","delicata","Red"
"141",-1.1250117537361,0.0551784452956784,-1.10230119681099,0.0520432903152681,-1.14875173049306,0.0464116130858548,-0.917927593853475,0.0522563784432322,"CORT Cold","delicata","Red"
"142",-1.23185410153281,0.0591537305687468,-1.32877975554757,0.0499927290638403,-1.21631587581059,0.0559466892927053,-1.48583284650761,0.0512193134893244,"CORT Cold","delicata","Red"
"143",-1.40650941623067,0.0515118183811632,-1.37121207482696,0.050464854298047,-1.09305530745844,0.0486300053121139,-1.21991946518887,0.0499508137440241,"CORT Cold","delicata","Red"
"144",-1.12501397823307,0.0513415592925206,-1.01613372854118,0.0501545333014061,-1.35381829883794,0.0555013137995714,-1.29705513738076,0.0502390876631365,"CORT Cold","delicata","Red"
"145",-1.42807207569289,0.0511019686574514,-1.40435892441606,0.0507563439176346,-1.10169400849102,0.0554957708695098,-1.03417615644931,0.0554797641983461,"CORT Cold","delicata","Red"
"146",-0.906150537492023,0.0508039043327371,-1.03126993555163,0.0527961225924715,-1.11961285508618,0.0558463400076874,-1.3523794343514,0.0553100787342505,"CORT Cold","delicata","Red"
"147",-1.31211140421998,0.0580831668017254,-1.09825766926189,0.0555996412314179,-1.1007425835654,0.0570216366829442,-1.23216309017176,0.0537959018041595,"CORT Cold","delicata","Red"
"148",-1.01640274907961,0.053299100277329,-1.40999506830239,0.0547024047301267,-1.12457730300709,0.0536522270857181,-1.41072403773284,0.0501958611822147,"CORT Cold","delicata","Red"
"149",-1.03861235737821,0.0515685978805363,-1.04409099694168,0.049221504645327,-1.15908468063427,0.0470927640109464,-1.16116944840961,0.0494169626688877,"CORT Cold","delicata","Red"
"150",-1.0333725235939,0.0519872933305532,-1.35789464852983,0.053939034721214,-0.893970896141138,0.0472219760804351,-1.01650167454956,0.046647004491891,"CORT Cold","delicata","Red"
"151",-0.90034549061313,0.0499810250967194,-1.4502993450247,0.060177734218544,-0.463991230900539,0.0469598865499051,-0.948465640967536,0.0466643203327091,"CORT Cold","delicata","Red"
"152",-1.50453060631056,0.0536262206542978,-1.21963803358849,0.0590450858020778,-1.21281516055561,0.0453241565672851,-1.01820718140094,0.0468605180955333,"CORT Cold","delicata","Red"
